X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,y
2.715422675071482717e-01,2.599271120018024073e-01,2.435354893224372375e-01,2.180777131385872314e-01,1.971329445692998894e-01,1.951992228324015977e-01,2.203551332609168245e-01,2.495792487916129454e-01,2.685402045346676481e-01,2.806076400332862542e-01,2.039922607214485553e-02,2.230688171319781740e-02,2.095150546381627926e-02,1.848472881706461624e-02,1.223043973862141254e-01,1.402758805866435310e-01,1.653719161021470208e-01,1.958170031937995492e-01,2.367273774156540833e-01,1.245197498783716522e-01,1.420041061681081573e-01,1.667402135749194714e-01,1.968199114965714924e-01,2.362722207789333118e-01,2.173643554729067229e-01,1.401275165800229261e-01,1.164370738177643999e-01,1.371036706316294262e-01,2.111015521043441978e-01,3.428518404472947340e-02,3.691224706579411541e-02,3.397418558002490707e-02,5.000000000000000000e+00
2.371488818474611626e-01,2.306971522341784431e-01,2.190910664889324511e-01,1.999906437005369575e-01,1.840425947453701305e-01,1.847906172460075658e-01,2.020504420912141164e-01,2.224802439765151962e-01,2.350819262584291358e-01,2.417759547483113725e-01,2.159090590022931522e-02,2.335016244837516408e-02,2.359487635264910510e-02,2.089801136012369581e-02,9.581623632808194957e-02,1.114708709876346959e-01,1.328417832660522546e-01,1.582793152212234600e-01,1.924140994325829745e-01,9.721769560245588360e-02,1.128440764635945948e-01,1.346754591798524636e-01,1.598938897252774605e-01,1.932627467776704133e-01,1.676905428154622790e-01,1.136453374238443753e-01,9.898545184032181421e-02,1.150021295918016440e-01,1.733069205363409193e-01,4.758088138993433330e-02,5.341501897023118173e-02,4.885577725544969219e-02,5.000000000000000000e+00
2.029248375714491071e-01,1.962965505099893149e-01,1.870539752954363810e-01,1.715722430284959965e-01,1.588781560297988504e-01,1.535300299970328575e-01,1.699245819775175859e-01,1.888836882299360365e-01,1.999938436720627433e-01,2.060636264447403554e-01,1.659396745119805575e-02,1.860602082387797715e-02,1.794861795302889543e-02,1.581731624215798257e-02,8.391895836881083093e-02,9.747861874640406654e-02,1.162833494533583312e-01,1.385738548720268637e-01,1.670165598517958372e-01,8.384293499900632995e-02,9.710813496459473615e-02,1.158177474957050451e-01,1.379071902587592213e-01,1.659824973247882307e-01,1.500743358201398203e-01,9.847022737812879956e-02,8.010257449798556528e-02,9.887024834655856742e-02,1.520342219956877794e-01,3.730390766012969817e-02,4.316546844011213274e-02,3.720553970035286873e-02,5.000000000000000000e+00
2.399006285042808717e-01,2.316156463823205447e-01,2.182020591569008572e-01,1.957004649825784537e-01,1.757089652793966117e-01,1.843814599349009042e-01,2.035863767885065512e-01,2.252615189668555062e-01,2.390195800303532847e-01,2.471751457787201012e-01,2.256103198613189711e-02,2.389347221148590064e-02,2.466800090939892318e-02,2.378827282802716686e-02,1.016388890535886019e-01,1.163050015901902629e-01,1.365500301153849960e-01,1.608136261259139055e-01,1.920136762198026981e-01,1.018145834485298246e-01,1.160601309662362829e-01,1.357779919998095830e-01,1.593752568156686367e-01,1.887348964344762459e-01,1.747026029112063727e-01,1.141050335049185044e-01,9.615849844618841458e-02,1.124922948539088113e-01,1.691697184475716154e-01,3.986171802491238897e-02,4.372651282913362497e-02,3.923166977592417587e-02,5.000000000000000000e+00
2.311309069210497058e-01,2.256013501484194772e-01,2.169884151135233474e-01,2.005807258427513839e-01,1.854791587733482794e-01,1.791759028674144161e-01,1.935610001749668019e-01,2.103751190175945918e-01,2.198174846754230305e-01,2.265645487343745934e-01,2.489384645708247329e-02,2.598334485957465648e-02,2.704153100644027252e-02,2.484513421715194362e-02,9.367839189146545675e-02,1.060369449648272538e-01,1.241732869592709343e-01,1.472797524785624812e-01,1.794928614722521298e-01,9.592426450991044240e-02,1.088685622304019912e-01,1.281003413102126121e-01,1.521459358305043974e-01,1.845648385011312564e-01,1.618584670019203586e-01,1.118079789575957550e-01,1.022977757995608972e-01,1.137316696239311364e-01,1.642586052463646529e-01,2.988451182310813622e-02,3.407184641396403951e-02,3.045824848102933816e-02,5.000000000000000000e+00
2.247656453500995466e-01,2.135097939256825061e-01,1.992200123953652424e-01,1.781805001238644381e-01,1.617386035930701016e-01,1.644389776235752609e-01,1.823347699481670803e-01,2.040761751719931127e-01,2.177628388733583997e-01,2.276111163916413327e-01,2.267648224700846010e-02,2.474625175455394399e-02,2.478411147764123662e-02,2.189635000113732133e-02,9.423539651901921554e-02,1.091196454994013826e-01,1.296980741553042660e-01,1.532956840778739172e-01,1.820938628366567669e-01,9.417089362527318597e-02,1.089442374384684969e-01,1.296483085060478324e-01,1.532918849137683004e-01,1.826339581692381919e-01,1.619826470551410935e-01,1.075393920198440684e-01,9.249846641394041113e-02,1.094027199192792593e-01,1.629916448330629153e-01,3.925344969302305836e-02,4.414094211002037027e-02,3.873546158902045622e-02,5.000000000000000000e+00
2.579881095956523818e-01,2.464514488404616344e-01,2.305042490561354240e-01,2.051860184308034463e-01,1.843784619748616294e-01,1.867254320856692462e-01,2.115837842804051128e-01,2.395128779853222811e-01,2.568381606262186145e-01,2.673852440582060175e-01,2.924799853333299657e-02,3.003039157337362985e-02,2.620128869718915676e-02,2.487911233530787705e-02,1.127991322266462398e-01,1.301286378362797869e-01,1.539027187706141497e-01,1.821060533350569999e-01,2.154847516443045563e-01,1.119303311856071348e-01,1.278049756889086952e-01,1.501435132193909283e-01,1.770322067450375569e-01,2.083853729507109676e-01,1.910472345798674976e-01,1.274967738207136991e-01,1.051433060646132789e-01,1.244009137859085484e-01,1.840575302884941422e-01,2.577841134168276302e-02,2.839073567230461850e-02,2.538009807645471086e-02,5.000000000000000000e+00
2.557522959661810980e-01,2.449033918069941085e-01,2.295450800050165829e-01,2.062997284538106990e-01,1.873369177010484332e-01,1.869540609054115843e-01,2.058377859835584245e-01,2.293938672872410101e-01,2.448144278573264054e-01,2.551838836483084072e-01,1.693360251599303201e-02,1.872895613005265761e-02,2.192794494453656831e-02,1.963285707035349742e-02,1.065080253519333220e-01,1.216366876327246160e-01,1.426845694752596760e-01,1.678920525166516797e-01,1.994595378875524405e-01,1.082520787229151321e-01,1.244414975438129234e-01,1.470616146237802568e-01,1.739932173587759034e-01,2.066020220987767053e-01,1.823661090315605582e-01,1.151248229493924413e-01,9.343524004818548612e-02,1.204484545658799644e-01,1.882260840202319985e-01,4.427391843254138704e-02,4.985350828519941740e-02,4.362619118386022732e-02,5.000000000000000000e+00
2.483892033838954183e-01,2.464266522478037735e-01,2.353853896509689458e-01,2.133358812950238714e-01,1.919877618485595905e-01,1.832125399785424769e-01,2.047486949358082453e-01,2.269605679192991110e-01,2.390188905417360843e-01,2.414094429222557736e-01,1.942037705356852370e-02,2.001667695474201522e-02,1.932547504800018884e-02,1.908412801435143899e-02,9.482662510881027795e-02,1.089114636781459283e-01,1.280186822914703704e-01,1.496374081642440068e-01,1.770602076797179736e-01,9.660295657043359296e-02,1.112012083287655523e-01,1.309359345809846253e-01,1.540330388120607352e-01,1.827309099677213444e-01,1.596474663825448170e-01,1.031309158373541340e-01,8.627489056827225555e-02,1.051499930864058102e-01,1.645885370531020020e-01,4.401486007569246212e-02,4.967904523452714577e-02,4.512805685413189688e-02,5.000000000000000000e+00
2.482244157005063512e-01,2.450225183976294241e-01,2.363632456286058614e-01,2.181598158110292229e-01,2.013241648465184108e-01,2.087708771283264819e-01,2.264820940332438193e-01,2.445591175056250899e-01,2.535191476809722233e-01,2.558694061002445563e-01,2.702867810872619514e-02,3.045389966137302881e-02,2.576117210312644026e-02,2.293852976694365012e-02,9.676587675135536748e-02,1.104193695549259835e-01,1.308313118342629977e-01,1.559037514988899087e-01,1.871358722089223880e-01,9.773225297938692435e-02,1.111924204174432190e-01,1.315788837924161403e-01,1.564881242122561911e-01,1.865687054490063890e-01,1.670203610686800400e-01,1.138127459215796389e-01,1.005160895716494390e-01,1.141429666707197560e-01,1.687781351607007818e-01,3.130385858097189250e-02,3.480976469118750305e-02,3.196987198805899960e-02,5.000000000000000000e+00
2.395209200687640205e-01,2.326237198414523311e-01,2.211452296739900569e-01,2.024739276397872767e-01,1.872214107204337730e-01,1.888069286827346593e-01,2.049902221301950211e-01,2.239550126409883268e-01,2.354469477688964640e-01,2.412094116730896520e-01,2.286945290580106802e-02,2.488599759074311066e-02,2.540441118360286035e-02,2.388990925159029804e-02,9.524888499722247714e-02,1.095205677765841573e-01,1.303014802355088875e-01,1.547648018659033009e-01,1.858054267879100385e-01,9.640956857288222881e-02,1.108619614145752164e-01,1.321914165673364061e-01,1.573468643406312484e-01,1.875529778655305735e-01,1.717084049070092266e-01,1.145819883204592521e-01,9.789026716090605540e-02,1.141918666673011201e-01,1.733029635377522915e-01,5.200391285856547502e-02,5.703600871606310380e-02,5.150207928803076513e-02,5.000000000000000000e+00
2.470197089783841005e-01,2.401422903667736475e-01,2.295049500533319631e-01,2.110085672571024862e-01,1.951281808331597201e-01,1.938652346060225629e-01,2.116165799882449572e-01,2.316602452261813105e-01,2.427947227925621732e-01,2.492721637217419073e-01,1.496825307374139921e-02,1.665799096622945161e-02,1.852791994936457687e-02,1.666815949669232799e-02,9.811792436658413330e-02,1.126022875344549062e-01,1.334170712869768849e-01,1.583186955503650128e-01,1.884643209618045712e-01,9.887641305632154098e-02,1.130916424579067325e-01,1.338057011822198494e-01,1.583033573892462520e-01,1.875750616674873028e-01,1.667471846020844584e-01,1.080095080408185609e-01,9.059798611009305114e-02,1.075657923820786122e-01,1.651886886332438187e-01,4.719457366437781326e-02,5.322818046321761698e-02,4.754271653296665567e-02,5.000000000000000000e+00
2.248637129416986569e-01,2.134587837666410692e-01,2.015301700521688888e-01,1.842184365354888609e-01,1.722976081007415172e-01,1.731027020356216417e-01,1.893109026939128747e-01,2.097756707417114674e-01,2.233597251029767472e-01,2.337626109761327953e-01,1.628268346482784554e-02,1.814413839350992666e-02,2.606254814538260661e-02,2.443450159313888606e-02,9.649792250455625775e-02,1.104688552054224754e-01,1.301369408697088115e-01,1.542037730265516660e-01,1.855100383454952595e-01,9.794092893784024645e-02,1.115827213214598129e-01,1.310286535209667924e-01,1.546758824380152775e-01,1.840494681387100373e-01,1.700753500101495619e-01,1.076923808891630252e-01,9.133400506668711005e-02,1.129381425414696799e-01,1.710424582058289733e-01,4.228893798916978641e-02,4.526381560571975105e-02,4.108283111347308530e-02,5.000000000000000000e+00
1.951171828972518840e-01,1.890215910448303782e-01,1.795528442772729716e-01,1.638043603495764888e-01,1.505171177735610266e-01,1.488258256035353000e-01,1.629604944404829392e-01,1.793464685541832082e-01,1.889913592037865131e-01,1.942433352954115455e-01,1.688165255193700351e-02,1.843216162483746895e-02,1.924347838721622225e-02,1.762779615769370645e-02,7.816439154767948483e-02,8.957004462441531256e-02,1.056506004985795916e-01,1.253848169407409952e-01,1.507564306128102438e-01,7.790227006385372355e-02,8.927405326411123887e-02,1.054467080817253488e-01,1.253088859162886648e-01,1.507184985188993187e-01,1.310709473808517600e-01,8.696270723355561949e-02,7.535887469249222259e-02,8.766987923193798882e-02,1.328852674409893853e-01,3.484430257033792333e-02,3.798088241020683431e-02,3.412933068171741802e-02,5.000000000000000000e+00
2.699882410396102217e-01,2.621241355441639165e-01,2.484703054965015645e-01,2.261862382303515273e-01,2.073248258473409655e-01,2.119889199667603641e-01,2.332931352922158752e-01,2.562328658431574646e-01,2.693942559112330604e-01,2.758480162825229787e-01,2.345297754982128557e-02,2.438833810838695812e-02,2.491800392576301593e-02,2.320190578430820355e-02,1.094048310196628487e-01,1.253080599726845712e-01,1.468559758044903907e-01,1.732861450318518570e-01,2.071888993037174498e-01,1.095088429606254354e-01,1.248611176214708962e-01,1.460153895407721447e-01,1.720042661352288449e-01,2.054858633865179751e-01,1.827265349734079891e-01,1.191905678380888040e-01,9.792405024977553218e-02,1.196276677106613839e-01,1.853444644514443684e-01,4.023716548211778848e-02,4.500183969661764039e-02,4.017074186170498107e-02,5.000000000000000000e+00
2.421233938543957132e-01,2.357974677894202897e-01,2.224134959915028131e-01,1.997533170795345314e-01,1.797885874364096026e-01,1.792327181956018811e-01,2.011447501564917750e-01,2.258436381356944134e-01,2.407362585604999883e-01,2.478789345095968877e-01,2.924586930491378592e-02,3.163164575152259406e-02,3.077581865094154365e-02,2.842190793056720982e-02,1.003793449760657652e-01,1.163364922434132753e-01,1.381042695087017491e-01,1.641498958034701972e-01,1.975027330989816421e-01,1.014397999125603023e-01,1.169839056671226341e-01,1.385491281887722415e-01,1.642531813616577019e-01,1.955862544370589040e-01,1.768412176679094450e-01,1.223702562816459671e-01,1.041289432504325235e-01,1.204299110227986941e-01,1.770865682376756289e-01,3.928999564481486240e-02,4.598532654924974289e-02,3.949226440264906601e-02,5.000000000000000000e+00
2.359108529074978589e-01,2.272424878524770819e-01,2.134643301425601380e-01,1.922390131854718187e-01,1.745581821453544014e-01,1.724740181006094997e-01,1.902409004992638708e-01,2.116637176323267477e-01,2.253566489946824403e-01,2.336896071767647631e-01,1.229306245032289226e-02,1.359275106585159688e-02,1.594977135970465296e-02,1.313614162151588785e-02,9.573696638510807710e-02,1.093510129138497294e-01,1.289695393608419616e-01,1.524875275238004035e-01,1.817616494330693555e-01,9.652376295831122111e-02,1.104362623495081103e-01,1.306740878883291823e-01,1.548259967996094277e-01,1.839075223309351304e-01,1.671513342292906545e-01,1.046112708530902435e-01,8.659769170837025576e-02,1.079972019447535542e-01,1.680934317707395986e-01,5.208247899871516762e-02,5.668316490100032412e-02,5.143441047543442085e-02,5.000000000000000000e+00
1.970193393553526240e-01,1.903014132600753805e-01,1.785387582909791493e-01,1.591827749050560847e-01,1.419709287438082890e-01,1.441722133928182437e-01,1.581634001489231056e-01,1.744401464982432703e-01,1.852133026169297814e-01,1.926257595107591647e-01,1.476609981366178159e-02,1.600829050103587739e-02,2.083171948523574943e-02,2.003330420028474196e-02,8.326428490827669782e-02,9.592333671175581888e-02,1.133342716975007242e-01,1.344384713769385398e-01,1.623767659341220915e-01,8.383945294816837202e-02,9.671681104360034531e-02,1.146755696342055403e-01,1.364820257922499946e-01,1.648429864883533824e-01,1.470497392606960052e-01,1.002381895144137530e-01,8.787792468502661491e-02,9.964244382713065284e-02,1.455879808058366531e-01,4.071224944277816032e-02,4.606751646851895560e-02,4.085333586951056528e-02,5.000000000000000000e+00
2.041041394368476869e-01,1.955962256820759915e-01,1.830360570440654477e-01,1.646806647246188415e-01,1.494966490578675811e-01,1.516115451575538176e-01,1.704698347434576156e-01,1.918135015599327919e-01,2.051325776498379994e-01,2.117825540928116590e-01,1.432751488406631968e-02,1.545372516862849634e-02,2.020716369911563018e-02,1.910584810990111765e-02,8.565507119112425460e-02,9.771666231799440439e-02,1.147314906124402567e-01,1.349454219942393673e-01,1.608461580653773038e-01,8.625871814006072502e-02,9.823471423837780436e-02,1.153440965681802044e-01,1.356690820822263610e-01,1.611072578624244966e-01,1.406752792546230868e-01,8.992716141510483097e-02,7.423769311799052750e-02,9.145747190144987160e-02,1.448848017887615081e-01,4.750547798032183494e-02,5.442409571991597972e-02,4.711166539281122501e-02,5.000000000000000000e+00
2.318495987621014554e-01,2.210663415125469211e-01,2.077143331281642302e-01,1.867904428566834196e-01,1.702370855024317731e-01,1.722303481060715458e-01,1.886491008161959582e-01,2.093127304648550457e-01,2.230512949104338227e-01,2.335458947504148453e-01,1.866835166104844831e-02,2.088657171286256373e-02,2.380516528185584388e-02,2.075142650528927907e-02,9.593166664303784397e-02,1.096374375202812390e-01,1.288859297894369149e-01,1.526667056667144473e-01,1.835751443717499043e-01,9.796947219985001343e-02,1.120063405034700948e-01,1.319466372064014292e-01,1.563406048220200573e-01,1.870006540124633521e-01,1.656904646648435508e-01,1.100153053851038593e-01,9.119901079502068519e-02,1.076314838848544259e-01,1.687282199419325446e-01,5.339835258206668267e-02,6.025669532529752404e-02,5.467857459196099473e-02,5.000000000000000000e+00
2.406963221393126906e-01,2.337061306560865304e-01,2.217329715505371723e-01,2.021468949264826620e-01,1.857174776090440571e-01,1.862510563470696490e-01,2.027089102589210989e-01,2.222577973571340515e-01,2.338686821815734729e-01,2.405372884343491280e-01,1.464810745183384513e-02,1.713880655291439778e-02,1.559243701378827847e-02,1.359188743967923441e-02,9.778723072398561034e-02,1.128437663303487326e-01,1.337504505854741899e-01,1.585248423368259829e-01,1.885612953164901018e-01,9.809195015493243908e-02,1.133326011607453387e-01,1.348957993916022891e-01,1.602421735629500910e-01,1.900034934222293581e-01,1.675503099733399448e-01,1.137568899429933916e-01,9.883826086432974389e-02,1.156193771271364912e-01,1.691695750737206017e-01,3.727242977454217621e-02,4.091632854917273687e-02,3.675208490755596524e-02,5.000000000000000000e+00
2.546648398821691472e-01,2.419814152762012616e-01,2.263167222039960402e-01,2.037052892779942226e-01,1.873867868521308100e-01,1.934797219297180737e-01,2.132986452054912441e-01,2.371401842010802397e-01,2.525744027054898089e-01,2.632007668664735900e-01,2.019199332651808870e-02,2.297777497556639792e-02,2.459301618833324016e-02,2.254862613454594253e-02,1.087801149425644820e-01,1.245004359804895433e-01,1.466352218977057253e-01,1.735853184718173514e-01,2.038628845039410775e-01,1.095937080289954846e-01,1.244394068628478650e-01,1.461227435413863240e-01,1.728615910659347665e-01,2.001159614191346525e-01,1.801749184387171909e-01,1.195045068898614726e-01,9.405621116913885638e-02,1.160747492213820148e-01,1.762392324633788032e-01,1.034183146508603317e-02,1.141872771308826556e-02,1.057261287149013906e-02,5.000000000000000000e+00
2.517718007334616703e-01,2.471117435217762559e-01,2.370273470601153565e-01,2.174279608197375036e-01,1.993009593915423261e-01,1.959763775168485711e-01,2.128115984574658059e-01,2.324776507745967280e-01,2.432731323016730229e-01,2.485836226084069400e-01,2.576214342160481827e-02,2.807064128220432969e-02,2.948083939405932163e-02,2.641772213307711295e-02,9.945578901287012441e-02,1.141742034319030569e-01,1.346303286713694536e-01,1.591477156867869280e-01,1.914743208675647734e-01,9.980078691269697599e-02,1.151054740533670462e-01,1.364592229504150711e-01,1.619465604985444174e-01,1.952247065655152714e-01,1.756956581835807663e-01,1.142129969703198772e-01,9.580056959136246109e-02,1.139679795772975401e-01,1.760682217147633288e-01,5.484108810522648342e-02,6.160457221031147984e-02,5.544258791307166839e-02,5.000000000000000000e+00
2.321878627442188758e-01,2.263468584914049009e-01,2.148542031517447493e-01,1.959255125952754362e-01,1.787715937025300128e-01,1.756233473350615748e-01,1.922870690420328543e-01,2.111648750918246886e-01,2.224931741228044491e-01,2.279991841337479508e-01,2.691217814906068234e-02,3.002643027313403601e-02,3.206496704738154291e-02,2.850698807322016304e-02,8.865876868146174705e-02,1.039826866958193097e-01,1.239217983802055334e-01,1.468708992040368422e-01,1.729958548040803901e-01,8.824339070974400456e-02,1.034540783491070537e-01,1.235460559483031601e-01,1.465634871360773916e-01,1.736264031282687970e-01,1.517507519476689049e-01,1.060476451764519878e-01,8.891512618353555886e-02,1.012583688983027252e-01,1.491222710357095749e-01,2.863579379428789207e-02,3.401116153724234592e-02,2.915923908495848815e-02,5.000000000000000000e+00
2.327032436009051908e-01,2.280968915668686314e-01,2.164161454376341276e-01,1.961306853131123407e-01,1.776147561660668672e-01,1.772828524628327629e-01,1.954876057530537947e-01,2.158721874688134257e-01,2.275521660797911738e-01,2.328042747145600555e-01,2.114646780646292981e-02,2.297869520856069339e-02,2.443132562305608962e-02,2.155915262828947757e-02,9.096784370267413378e-02,1.050206227496643246e-01,1.246842747855937128e-01,1.484713242990376436e-01,1.762701894844826978e-01,9.174241381574602117e-02,1.060159465221742481e-01,1.260602612338867778e-01,1.500865140702871692e-01,1.769818806158220958e-01,1.506351250885367699e-01,1.037723425304791364e-01,9.098630934824057659e-02,1.075246326496679533e-01,1.515790005988550404e-01,4.274174469942028376e-03,4.362139349743420977e-03,4.254310976469309787e-03,5.000000000000000000e+00
2.249555623424591422e-01,2.157716935045995710e-01,2.032758231491089418e-01,1.838259288168302419e-01,1.674699835238335210e-01,1.725441449685591877e-01,1.884090533592877037e-01,2.061563658391740439e-01,2.165724919673032989e-01,2.236109562919951221e-01,1.917400830498105016e-02,2.177689982029886243e-02,1.958787097193702420e-02,1.741684897794512979e-02,9.099407738315916372e-02,1.048773869613538051e-01,1.248894543207351160e-01,1.481940330333055278e-01,1.756080571412145797e-01,9.087025004482085500e-02,1.045922431335361003e-01,1.246175740113468350e-01,1.475707768027721134e-01,1.749940981904517245e-01,1.540415603068993888e-01,1.010243303673503401e-01,8.278761650114417614e-02,9.934435065629888817e-02,1.543022705676511397e-01,3.913038250335672263e-02,4.504359013093573588e-02,3.903954530375922105e-02,5.000000000000000000e+00
2.605124901912024837e-01,2.526859378198942352e-01,2.405127606285908104e-01,2.200754757622236379e-01,2.016948355827586081e-01,2.049491939397817541e-01,2.238898133842360805e-01,2.448889515801409567e-01,2.572886691407696991e-01,2.645612729209742553e-01,2.372132525660126945e-02,2.646534631586034553e-02,2.734791369336050937e-02,2.345183778598013830e-02,1.078483071275601196e-01,1.227097210407260969e-01,1.428866730952935982e-01,1.686844098474583054e-01,2.018100806166870376e-01,1.083028011523880924e-01,1.230069035909361619e-01,1.435251574171522992e-01,1.694901665836296423e-01,2.023321273278367582e-01,1.829494496775178891e-01,1.185043237470191774e-01,9.885798925259187131e-02,1.201576914395369872e-01,1.802474791885740890e-01,4.523847546618341847e-02,5.118001018623023063e-02,4.524508920905167403e-02,5.000000000000000000e+00
2.730039523136754132e-01,2.644267177779419109e-01,2.503147341949658045e-01,2.266420319262458793e-01,2.059032553196070148e-01,1.984892522951123839e-01,2.150543877781442847e-01,2.363849493435426774e-01,2.496325707243593484e-01,2.591267690779147648e-01,2.055672648404032604e-02,2.282773973258181779e-02,2.431716868419887129e-02,2.047510364903185748e-02,1.114562163382895738e-01,1.275282675310439318e-01,1.497872535708500430e-01,1.766865223278092090e-01,2.122674357940262935e-01,1.112793118381325552e-01,1.278975014670253318e-01,1.511583305228308693e-01,1.790791925121721639e-01,2.159823727878780464e-01,1.883457258475904894e-01,1.236838972635311285e-01,1.049689781180674214e-01,1.219360753861715302e-01,1.887327990513720244e-01,5.704690104777161708e-02,6.361060118214366399e-02,5.768832583686137050e-02,5.000000000000000000e+00
2.313123326936369073e-01,2.223363866271863831e-01,2.086270009263225533e-01,1.875318195076029482e-01,1.696758548015734891e-01,1.680993693829750113e-01,1.865958558600510631e-01,2.074472195308379729e-01,2.204098432964055609e-01,2.284542430432481563e-01,2.134169291163503374e-02,2.301284363273648284e-02,2.817638456932765323e-02,2.687582647658687263e-02,9.689395526398776604e-02,1.108202181729378566e-01,1.308259909250318598e-01,1.539605965710191260e-01,1.807762481415161049e-01,9.595730926575328501e-02,1.097427187898200179e-01,1.299588604693713290e-01,1.533076501070955167e-01,1.800325578301861240e-01,1.629368767782675143e-01,1.019015649653417649e-01,8.024469063594646956e-02,1.042353810859023844e-01,1.637565957598009769e-01,3.394393281399401413e-02,3.747156164936022577e-02,3.371836338946433698e-02,5.000000000000000000e+00
2.587820570517720409e-01,2.539352931286098514e-01,2.430429071118463680e-01,2.221661160544454727e-01,2.036221758914042723e-01,2.025657856316979699e-01,2.187055578440197379e-01,2.380244188972917840e-01,2.479032521289557534e-01,2.528674770059451959e-01,1.927977740490321654e-02,2.063516821111238339e-02,1.961097831164140132e-02,1.674931398714096797e-02,1.007137993071329368e-01,1.143982561525466457e-01,1.342686087710628917e-01,1.592920891002371497e-01,1.925457036881817463e-01,1.013962661189283937e-01,1.156804522834739973e-01,1.366482638357655599e-01,1.623313188943166785e-01,1.963030981290805055e-01,1.707662422484491349e-01,1.157805463307599592e-01,1.009025064932310561e-01,1.151620020373501363e-01,1.709444613470682273e-01,4.509843744802300575e-02,5.168720914908968289e-02,4.550815220455865784e-02,5.000000000000000000e+00
2.521545178528795672e-01,2.430025311238619978e-01,2.282040447860744781e-01,2.058050750255635553e-01,1.871229102698724056e-01,1.949265558996556014e-01,2.142953100421094437e-01,2.359964604949981171e-01,2.494253261320153181e-01,2.575485256017566171e-01,1.535588263420720190e-02,1.614707549156443531e-02,2.245706215365616057e-02,1.915530651539158052e-02,1.073251742134205683e-01,1.227108414460925945e-01,1.431219914455406361e-01,1.683726994774205343e-01,2.026227795874353810e-01,1.087149576335099121e-01,1.242733166622082136e-01,1.448095622013102490e-01,1.701679747616379468e-01,2.036150632777358749e-01,1.824026459566105984e-01,1.153513341408086840e-01,9.311105612732935299e-02,1.165692462658243084e-01,1.817492874441275497e-01,5.019690149234124626e-02,5.796154823423918523e-02,5.047556159864680786e-02,5.000000000000000000e+00
2.371076532373372625e-01,2.280173757762130882e-01,2.160676268173441217e-01,1.966532718597270579e-01,1.808888431622363013e-01,1.819630918794394037e-01,2.010198018913594009e-01,2.230049926768206403e-01,2.368892588287734302e-01,2.458668626211359953e-01,1.542468225893643512e-02,1.821041134791148361e-02,1.927484695113964100e-02,1.734879939170393126e-02,1.007442270409963231e-01,1.158565057478571636e-01,1.368425739440804478e-01,1.617734367512594917e-01,1.943504615139857450e-01,1.024092265460063850e-01,1.175763058271213080e-01,1.389009380597441279e-01,1.642551402735348831e-01,1.954008903331866387e-01,1.776381416115324074e-01,1.144697744237760384e-01,9.720413813847100792e-02,1.172764851227486999e-01,1.770782233135486938e-01,4.648467722806865626e-02,5.119277914101726806e-02,4.671565388460212354e-02,5.000000000000000000e+00
1.765824785171110356e-01,1.687934807884743649e-01,1.587524443585009992e-01,1.429727210983120500e-01,1.295073759644786437e-01,1.272378461576383901e-01,1.392670935840397139e-01,1.550176529506294698e-01,1.651147712119902522e-01,1.728056566183157616e-01,1.368140801341675636e-02,1.506158006537303487e-02,1.571097127756461431e-02,1.406265873314491155e-02,7.620449266758429208e-02,8.752341633440510749e-02,1.035161581684336946e-01,1.230741356012374638e-01,1.474263720730314697e-01,7.451459115097493202e-02,8.572604463187863399e-02,1.017437435260953593e-01,1.211127200304756429e-01,1.465344704167425849e-01,1.305786042544149761e-01,9.002391734173235960e-02,7.757653586440015070e-02,8.805114720965716291e-02,1.296259141577481566e-01,2.444258916974435467e-02,2.725499298696715256e-02,2.390503298529121981e-02,5.000000000000000000e+00
2.332975909586370300e-01,2.256720565495980713e-01,2.112959034340520514e-01,1.883920245047808473e-01,1.682969507358110517e-01,1.671984775965724146e-01,1.881835240847796742e-01,2.117059103200224779e-01,2.262505397545895025e-01,2.331374689944416267e-01,1.884940713347612457e-02,2.105357909149727438e-02,2.496895990927918210e-02,2.385654840549586778e-02,9.420006138511186067e-02,1.086028564956294518e-01,1.281768589948302783e-01,1.512232620111801651e-01,1.783559524947549713e-01,9.519980826265334040e-02,1.103291737211555684e-01,1.309961337550024363e-01,1.549277988501341075e-01,1.823332917320040492e-01,1.592364106735181806e-01,1.053180286704350210e-01,8.904554635523427575e-02,1.079709477561326542e-01,1.614087609081492070e-01,2.630518559036988668e-02,2.980411084792566195e-02,2.657192142386260655e-02,5.000000000000000000e+00
1.958096732618971048e-01,1.861493079549620400e-01,1.728087760206504508e-01,1.525400358837335490e-01,1.362897653854761582e-01,1.397304349304308302e-01,1.540512233867344927e-01,1.729590305303370656e-01,1.858530571008002452e-01,1.955749357052043724e-01,1.586250182085502392e-02,1.805583002300225823e-02,1.922013722874892777e-02,1.698798073534652994e-02,8.335779174009479153e-02,9.605653681452382131e-02,1.133166204297143126e-01,1.344564279482611258e-01,1.619315739042675450e-01,8.406505672906548765e-02,9.691791653729542322e-02,1.146272431057169944e-01,1.363743832983220772e-01,1.637523702521529456e-01,1.448564380246224192e-01,9.546144850620617850e-02,8.132846812007922532e-02,9.783061956983772622e-02,1.459668316699252733e-01,3.125081485039252205e-02,3.514483370321440370e-02,3.068451007696136254e-02,5.000000000000000000e+00
